time,marker_marker_hip_r_x,marker_marker_hip_r_y,marker_marker_hip_r_z,marker_marker_hip_l_x,marker_marker_hip_l_y,marker_marker_hip_l_z,marker_marker_shoulder_r_x,marker_marker_shoulder_r_y,marker_marker_shoulder_r_z,marker_marker_shoulder_l_x,marker_marker_shoulder_l_y,marker_marker_shoulder_l_z,marker_marker_knee_r_x,marker_marker_knee_r_y,marker_marker_knee_r_z,marker_marker_ankle_r_x,marker_marker_ankle_r_y,marker_marker_ankle_r_z,marker_marker_heel_r_x,marker_marker_heel_r_y,marker_marker_heel_r_z,marker_marker_toe_r_x,marker_marker_toe_r_y,marker_marker_toe_r_z,marker_marker_knee_l_x,marker_marker_knee_l_y,marker_marker_knee_l_z,marker_marker_ankle_l_x,marker_marker_ankle_l_y,marker_marker_ankle_l_z,marker_marker_heel_l_x,marker_marker_heel_l_y,marker_marker_heel_l_z,marker_marker_toe_l_x,marker_marker_toe_l_y,marker_marker_toe_l_z
0.71,0.0419391502041072,0.9608681609118116,0.03166666667,0.0419391502041072,0.9608681609118116,-0.03166666667,0.07316165572784773,1.573113195491943,0.05277777778,0.07316165572784773,1.573113195491943,-0.05277777778,0.15303462715678423,0.5688386473684071,0.02111111111,-0.17866566510665438,0.2303820519822654,0.02111111111,-0.28072789731749453,0.26281653804200616,0.01583333333,-0.13900623231974346,0.06456997926642732,0.01583333333,0.08481110169088228,0.5533232473983569,-0.02111111111,0.024624869950117076,0.08667612135945879,-0.02111111111,-0.06508392058362951,0.0281836060541642,-0.01583333333,0.17837319362705406,0.03892427345893994,-0.01583333333
0.72,0.04115023184680605,0.9621902357261742,0.03166666667,0.04115023184680605,0.9621902357261742,-0.03166666667,0.07296585783616868,1.574404735033493,0.05277777778,0.07296585783616868,1.574404735033493,-0.05277777778,0.15919504439658216,0.5724027911157347,0.02111111111,-0.16287691500423496,0.22463365817020414,0.02111111111,-0.2664174440970847,0.2523387280180646,0.01583333333,-0.11375741013933173,0.0623870435609071,0.01583333333,0.07655792883864457,0.553638664371397,-0.02111111111,0.013316513701947912,0.08757168917197472,-0.02111111111,-0.07679938833746484,0.029698324845288733,-0.01583333333,0.1667311477245411,0.038620566797055625,-0.01583333333
0.73,0.040303827177846294,0.9634547381038939,0.03166666667,0.040303827177846294,0.9634547381038939,-0.03166666667,0.07271830442671738,1.5756378225515848,0.05277777778,0.07271830442671738,1.5756378225515848,-0.05277777778,0.16446953280221166,0.5757475834694937,0.02111111111,-0.1457999261846081,0.2172053653456411,0.02111111111,-0.25068642892554427,0.23960377930534482,0.01583333333,-0.08681936438622741,0.05923107195924662,0.01583333333,0.06829193895053959,0.5540313241017873,-0.02111111111,0.0019468680505824315,0.0885707456482086,-0.02111111111,-0.08855259631402193,0.031293626361399214,-0.01583333333,0.15503381336487332,0.03853167967974605,-0.01583333333
0.74,0.039402116946474636,0.9646178514312267,0.03166666667,0.039402116946474636,0.9646178514312267,-0.03166666667,0.07242818548108212,1.5767682463640027,0.05277777778,0.07242818548108212,1.5767682463640027,-0.05277777778,0.1689799199984091,0.5788338006007954,0.02111111111,-0.12747211966014765,0.20854794311318392,0.02111111111,-0.23347648769649962,0.225173348484962,0.01583333333,-0.058482412958627855,0.05557440331509966,0.01583333333,0.05995044772230014,0.5544484466944548,-0.02111111111,-0.009464854711632838,0.08961486375193528,-0.02111111111,-0.10033390073119562,0.0329216347448391,-0.01583333333,0.14329544674685626,0.038531397976247335,-0.01583333333
0.75,0.0383945870593895,0.9656363360147027,0.03166666667,0.0383945870593895,0.9656363360147027,-0.03166666667,0.07212830255972352,1.5777481425155648,0.05277777778,0.07212830255972352,1.5777481425155648,-0.05277777778,0.17282161418201866,0.5816442669791702,0.02111111111,-0.1079306923605153,0.19907540539597812,0.02111111111,-0.21474899451104995,0.20956898074566974,0.01583333333,-0.02900899169228925,0.05181163622890689,0.01583333333,0.0516273034268175,0.554860867461983,-0.02111111111,-0.020886436350526484,0.09067605876421497,-0.02111111111,-0.11212561088700546,0.03457633150391245,-0.01583333333,0.13153606080738828,0.03854094285779334,-0.01583333333
0.76,0.037280626393383205,0.9664817153255547,0.03166666667,0.037280626393383205,0.9664817153255547,-0.03166666667,0.07183285058664374,1.5785478645467848,0.05277777778,0.07183285058664374,1.5785478645467848,-0.05277777778,0.17604437876059104,0.5841486025901914,0.02111111111,-0.08720376948353598,0.1891054682613355,0.02111111111,-0.19447594510602487,0.19322468163355794,0.01583333333,0.0013413249865374677,0.04816495210950861,0.01583333333,0.04329542039588395,0.5552324234382529,-0.02111111111,-0.03231559314258449,0.09171607342688759,-0.02111111111,-0.12392296058138713,0.036215396385098644,-0.01583333333,0.11976001691422034,0.038525131211680136,-0.01583333333
0.77,0.03601238866284956,0.9671271201216677,0.03166666667,0.03601238866284956,0.9671271201216677,-0.03166666667,0.0715785850248882,1.5791351861596432,0.05277777778,0.0715785850248882,1.5791351861596432,-0.05277777778,0.17866137814951208,0.5863274342160394,0.02111111111,-0.06537180508295096,0.17894519952099452,0.02111111111,-0.17270336432360034,0.17644928574763985,0.01583333333,0.03252214774575826,0.045036890624640225,0.01583333333,0.03506961487032731,0.555541260492156,-0.02111111111,-0.043735544815814605,0.09271928871826562,-0.02111111111,-0.13571544811066727,0.03783513100241763,-0.01583333333,0.10797765889332603,0.03846599931998383,-0.01583333333
0.78,0.03460531255027007,0.9675627278200142,0.03166666667,0.03460531255027007,0.9675627278200142,-0.03166666667,0.07137502805174073,1.5794996651274031,0.05277777778,0.07137502805174073,1.5794996651274031,-0.05277777778,0.18065599174548078,0.5881434347976269,0.02111111111,-0.04243844819234771,0.16879059531927681,0.02111111111,-0.14940523326220095,0.15957938320480194,0.01583333333,0.0642644419222729,0.0423957738447243,0.01583333333,0.026904339867974157,0.55576331590537,-0.02111111111,-0.055150784932455496,0.09366017515834746,-0.02111111111,-0.1475009160566093,0.03939952507540241,-0.01583333333,0.09619078136288571,0.03835788939095315,-0.01583333333
0.79,0.03306017457161947,0.9677796777173865,0.03166666667,0.03306017457161947,0.9677796777173865,-0.03166666667,0.07123696378504159,1.5796304438234365,0.05277777778,0.07123696378504159,1.5796304438234365,-0.05277777778,0.1820502420282626,0.5895830223645526,0.02111111111,-0.018480219296925837,0.15891286051663578,0.02111111111,-0.12465685067845332,0.14300967320972607,0.01583333333,0.09633484924855609,0.04029941588620234,0.01583333333,0.0187895168488511,0.5558810422809964,-0.02111111111,-0.06656517884146095,0.09452176780801214,-0.02111111111,-0.15927882887563388,0.04088485846630147,-0.01583333333,0.08440034630232454,0.038203817496137396,-0.01583333333
0.8,0.03135184635187839,0.9677720213855132,0.03166666667,0.03135184635187839,0.9677720213855132,-0.03166666667,0.07119326352244096,1.5795166484130396,0.05277777778,0.07119326352244096,1.5795166484130396,-0.05277777778,0.18279713654167665,0.5906202360811974,0.02111111111,0.006329337328921408,0.14955262503305955,0.02111111111,-0.09861085625270466,0.1268981774839857,0.01583333333,0.128769560273608,0.039234761075461186,0.01583333333,0.010831878520037717,0.5558821853607596,-0.02111111111,-0.07797737355765288,0.09530321088006433,-0.02111111111,-0.17105269928553224,0.04230038633977938,-0.01583333333,0.0726034322471271,0.03800877095239418,-0.01583333333
0.81,0.029517905207712594,0.9675473924020602,0.03166666667,0.029517905207712594,0.9675473924020602,-0.03166666667,0.0712465527933145,1.5791661847800276,0.05277777778,0.0712465527933145,1.5791661847800276,-0.05277777778,0.1828253547991189,0.5912057684351817,0.02111111111,0.03186399138916324,0.1408724838595672,0.02111111111,-0.07136728302302477,0.11141001617184752,0.01583333333,0.16145254191160371,0.039426285277271295,0.01583333333,0.0029766282551000004,0.5557611303102943,-0.02111111111,-0.0893932895098011,0.0959981740251224,-0.02111111111,-0.1828233454197346,0.043630766308663596,-0.01583333333,0.060800268829234505,0.03777730781275587,-0.01583333333
0.8200000000000001,0.027607519585808753,0.9671237179039288,0.03166666667,0.027607519585808753,0.9671237179039288,-0.03166666667,0.07139584771087992,1.578598500326898,0.05277777778,0.07139584771087992,1.578598500326898,-0.05277777778,0.18196723136404744,0.5912546855475441,0.02111111111,0.058117391765332316,0.13293873696973696,0.02111111111,-0.042912376576285965,0.09665029203346749,0.01583333333,0.19430598687080314,0.040845485434227446,0.01583333333,-0.004817209174648226,0.5555274484754903,-0.02111111111,-0.10081184480043276,0.09661534986922687,-0.02111111111,-0.1945888502370057,0.044882192791345,-0.01583333333,0.04899352997084919,0.03750978149178727,-0.01583333333
0.8300000000000001,0.025640709073487318,0.9665203874543549,0.03166666667,0.025640709073487318,0.9665203874543549,-0.03166666667,0.07165106046450104,1.5778319894905684,0.05277777778,0.07165106046450104,1.5778319894905684,-0.05277777778,0.1800305517220868,0.5906884736281293,0.02111111111,0.08520675031270654,0.12585702783419855,0.02111111111,-0.01316513989403964,0.08288245024713718,0.01583333333,0.2272604510645608,0.04310477298586955,0.01583333333,-0.012484732751028243,0.5551931408680277,-0.02111111111,-0.11221462900574994,0.09717445335230196,-0.02111111111,-0.2063373971861925,0.04608621186464333,-0.01583333333,0.03719462441062005,0.03720460992223101,-0.01583333333
0.84,0.0236321041996196,0.9657423200770399,0.03166666667,0.0236321041996196,0.9657423200770399,-0.03166666667,0.07202214980153118,1.5768701550721833,0.05277777778,0.07202214980153118,1.5768701550721833,-0.05277777778,0.17695646291589362,0.5894814305645955,0.02111111111,0.11304139897464424,0.1199350052289202,0.02111111111,0.0177912511761149,0.07041698156290607,0.01583333333,0.2603115188301219,0.0465287381548474,0.01583333333,-0.019940473186772747,0.5547523863604178,-0.02111111111,-0.12358962882732638,0.09768276510982593,-0.02111111111,-0.21806212140038755,0.04726101471126245,-0.01583333333,0.02540980516168545,0.036861525673509116,-0.01583333333
0.85,0.021583241227313265,0.9647848004286272,0.03166666667,0.021583241227313265,0.9647848004286272,-0.03166666667,0.07251263009897882,1.575706255747038,0.05277777778,0.07251263009897882,1.575706255747038,-0.05277777778,0.17297872956380647,0.5877373401320998,0.02111111111,0.14125843711314848,0.115649731399872,0.02111111111,0.04952144680445172,0.05988078255325754,0.01583333333,0.2930658885402353,0.051346540015145756,0.01583333333,-0.027109406419597998,0.5541865686203148,-0.02111111111,-0.134940995592019,0.09813849819223491,-0.02111111111,-0.2297684379730625,0.04841013822805322,-0.01583333333,0.013633873431565746,0.036491950489214095,-0.01583333333
0.86,0.019584307233386705,0.9636463220211092,0.03166666667,0.019584307233386705,0.9636463220211092,-0.03166666667,0.07307100910046047,1.5743491957187765,0.05277777778,0.07307100910046047,1.5743491957187765,-0.05277777778,0.16851540418924366,0.5856032359193581,0.02111111111,0.1687489295634272,0.11334793437527346,0.02111111111,0.08096355356659965,0.051540215332810384,0.01583333333,0.3245534671938852,0.05865937084068973,0.01583333333,-0.033927315149482495,0.5534796206466964,-0.02111111111,-0.1462628461643094,0.09854570983707972,-0.02111111111,-0.24145285494969498,0.04954470966635184,-0.01583333333,0.0018698738680965055,0.036099337348809615,-0.01583333333
0.87,0.01775095152861293,0.9623489109384593,0.03166666667,0.01775095152861293,0.9623489109384593,-0.03166666667,0.07362538606817715,1.5728379565273956,0.05277777778,0.07362538606817715,1.5728379565273956,-0.05277777778,0.16394143991689888,0.583215367746913,0.02111111111,0.1944744655504806,0.11296747521889167,0.02111111111,0.11095621989709026,0.04550373337540282,0.01583333333,0.3535833798695822,0.06828068751278946,0.01583333333,-0.04032680501003719,0.5526407897523142,-0.02111111111,-0.15754040139723752,0.09893668669540706,-0.02111111111,-0.2531083970408906,0.050713885402936615,-0.01583333333,-0.009878472720301706,0.03568284049267093,-0.01583333333
0.88,0.0162895411259248,0.9609315083618516,0.03166666667,0.0162895411259248,0.9609315083618516,-0.03166666667,0.07407185004961366,1.571242930501937,0.05277777778,0.07407185004961366,1.571242930501937,-0.05277777778,0.15933954575756196,0.5805668574927517,0.02111111111,0.2174359378350652,0.11401680481268872,0.02111111111,0.1386365369993132,0.04109913393635644,0.01583333333,0.379091158127841,0.08070094669827418,0.01583333333,-0.04627789095110727,0.5517062973996796,-0.02111111111,-0.16874242419670088,0.09936745221574261,-0.02111111111,-0.2647145082017213,0.05199517731307386,-0.01583333333,-0.021597863254107563,0.03523136672270534,-0.01583333333
0.89,0.015295446377799459,0.9594499464945362,0.03166666667,0.015295446377799459,0.9594499464945362,-0.03166666667,0.07434594190192051,1.5696399711569868,0.05277777778,0.07434594190192051,1.5696399711569868,-0.05277777778,0.154817443888276,0.577726662770345,0.02111111111,0.23735099006977647,0.1159987396661708,0.02111111111,0.16313819484728184,0.03842167352290031,0.01583333333,0.4005960688137811,0.09319837009547553,0.01583333333,-0.05169787905906172,0.5507244171024948,-0.02111111111,-0.1798185887815247,0.09990844676126548,-0.02111111111,-0.27623610987018465,0.05349164145584613,-0.01583333333,-0.03326548290171233,0.03472990308646008,-0.01583333333
0.9,0.014712808891149282,0.9579382588123485,0.03166666667,0.014712808891149282,0.9579382588123485,-0.03166666667,0.07445501936984095,1.5680609477088736,0.05277777778,0.07445501936984095,1.5680609477088736,-0.05277777778,0.15090431112924127,0.574958991015526,0.02111111111,0.2536957624797552,0.11836261125851477,0.02111111111,0.18359793857917536,0.03705332263437575,0.01583333333,0.4177340413301489,0.10463300733828207,0.01583333333,-0.05648702910627461,0.5497106965175447,-0.02111111111,-0.19074299963519,0.10060413962933251,-0.02111111111,-0.2876566550645989,0.055274410521051434,-0.01583333333,-0.044877719884412554,0.034176613743456895,-0.01583333333
0.91,0.01451881584193871,0.9564330023400063,0.03166666667,0.01451881584193871,0.9564330023400063,-0.03166666667,0.07440439830401438,1.5665416354803545,0.05277777778,0.07440439830401438,1.5665416354803545,-0.05277777778,0.14794193361594954,0.5724279912844832,0.02111111111,0.26608423083342625,0.12042982327755819,0.02111111111,0.19954275536171062,0.03619563190367307,0.01583333333,0.43026702060726557,0.11463695916802163,0.01583333333,-0.060590673423700434,0.5486859321233468,-0.02111111111,-0.20147678358939905,0.10149830365645934,-0.02111111111,-0.29894394274540115,0.05741046278838623,-0.01583333333,-0.05641981633313528,0.033561427083328925,-0.01583333333
0.92,0.014705054696301439,0.9549781125576808,0.03166666667,0.014705054696301439,0.9549781125576808,-0.03166666667,0.07419670532856666,1.565125283922307,0.05277777778,0.07419670532856666,1.565125283922307,-0.05277777778,0.14605435264096564,0.5702120273714681,0.02111111111,0.27450486135523966,0.12166082133371381,0.02111111111,0.21059560820056278,0.03542499277164715,0.01583333333,0.43848525939711014,0.12175595635719869,0.01583333333,-0.06395333873521256,0.5476772240998299,-0.02111111111,-0.21197135174596715,0.10264255831889096,-0.02111111111,-0.31005569904995356,0.059977612800216476,-0.01583333333,-0.06787372152095952,0.03287377255128454,-0.01583333333
0.93,0.015237985650728154,0.9536084906238852,0.03166666667,0.015237985650728154,0.9536084906238852,-0.03166666667,0.0738569075122929,1.563840126331994,0.05277777778,0.0738569075122929,1.563840126331994,-0.05277777778,0.14534092182426767,0.5683821535477992,0.02111111111,0.2790077795399847,0.12169383942326273,0.02111111111,0.21645986372302928,0.034472850352160196,0.01583333333,0.44280806850553356,0.12476802512817645,0.01583333333,-0.06649301400149865,0.5466959976098935,-0.02111111111,-0.22218941852740112,0.10408568869010759,-0.02111111111,-0.3209597624673976,0.06305545237228932,-0.01583333333,-0.07923911485990157,0.03210618878966849,-0.01583333333
0.94,0.016048395106672417,0.952342445229121,0.03166666667,0.016048395106672417,0.952342445229121,-0.03166666667,0.07343570349789398,1.5626911357780704,0.05277777778,0.07343570349789398,1.5626911357780704,-0.05277777778,0.14584347036264264,0.5669895426513918,0.02111111111,0.2798719963850164,0.12044205762369664,0.02111111111,0.2172305716214873,0.033283482172089075,0.01583333333,0.4437761982229015,0.12308218741813602,0.01583333333,-0.06818470203439027,0.5457409539740088,-0.02111111111,-0.23208624343192114,0.1058506848290417,-0.02111111111,-0.3316071241620103,0.06668316069833687,-0.01583333333,-0.09050261359845746,0.03125233539037324,-0.01583333333
0.95,0.017097757742213823,0.951188852652346,0.03166666667,0.017097757742213823,0.951188852652346,-0.03166666667,0.07297993071688712,1.5616771899388455,0.05277777778,0.07297993071688712,1.5616771899388455,-0.05277777778,0.1474585604153656,0.5660188414731655,0.02111111111,0.27746039153655866,0.11803806953440366,0.02111111111,0.21322186266149318,0.032032182660037836,0.01583333333,0.4418102174277919,0.11649573966144858,0.01583333333,-0.06902817031688606,0.5448085001527041,-0.02111111111,-0.24162349736085736,0.10795648407014419,-0.02111111111,-0.34195165958649015,0.07089356171213741,-0.01583333333,-0.10166131493867017,0.030306880828801674,-0.01583333333
0.96,0.020042778213819796,0.949396295540407,0.03166666667,0.020042778213819796,0.949396295540407,-0.03166666667,0.07202459339680435,1.5602291025420352,0.05277777778,0.07202459339680435,1.5602291025420352,-0.05277777778,0.1512455002948738,0.5644776287559529,0.02111111111,0.26599269162090405,0.11153577673302156,0.02111111111,0.19615290589154777,0.029996841809616856,0.01583333333,0.4310682209590234,0.09481599903063068,0.01583333333,-0.06833545920672622,0.5432023539188853,-0.02111111111,-0.2581260086173048,0.11288832365858881,-0.02111111111,-0.36006648616185144,0.08042067717318326,-0.01583333333,-0.12200595334901662,0.028325465176656767,-0.01583333333
0.97,0.022064609152060165,0.9485999605126736,0.03166666667,0.022064609152060165,0.9485999605126736,-0.03166666667,0.07161984173349224,1.5596344162866558,0.05277777778,0.07161984173349224,1.5596344162866558,-0.05277777778,0.1525880570275333,0.5634021187752618,0.02111111111,0.25806645444701504,0.1078018016259722,0.02111111111,0.18536770040281428,0.028820717874411705,0.01583333333,0.42290880617840787,0.08323534332568235,0.01583333333,-0.06659687764345132,0.5423503013888502,-0.02111111111,-0.2663212293878221,0.11614446936163764,-0.02111111111,-0.36917892556864573,0.0866018069637727,-0.01583333333,-0.13286386592498484,0.02708776675722302,-0.01583333333
0.98,0.024243045581771518,0.9479456932327522,0.03166666667,0.024243045581771518,0.9479456932327522,-0.03166666667,0.07134479379219956,1.5591741714098801,0.05277777778,0.07134479379219956,1.5591741714098801,-0.05277777778,0.15381636573291232,0.5623712298655393,0.02111111111,0.24967049608117303,0.10424977632561144,0.02111111111,0.17444177347948264,0.02770069934906732,0.01583333333,0.41391582976494457,0.0728549323984865,0.01583333333,-0.06378339472197614,0.5414960712685521,-0.02111111111,-0.27389040297527767,0.1198528694845139,-0.02111111111,-0.3776735780351943,0.09358509326066236,-0.01583333333,-0.14361392585098606,0.025741098570628895,-0.01583333333
0.99,0.026402301954632154,0.9474406842414226,0.03166666667,0.026402301954632154,0.9474406842414226,-0.03166666667,0.07124306561344793,1.5588391902370624,0.05277777778,0.07124306561344793,1.5588391902370624,-0.05277777778,0.1556611510890851,0.5617207925957075,0.02111111111,0.24071249751134177,0.10100441657126691,0.02111111111,0.1633150935659538,0.026661207346430828,0.01583333333,0.4040770261600559,0.06434966989993475,0.01583333333,-0.05976029625969211,0.5406142104941069,-0.02111111111,-0.2807185162636854,0.12404251831740798,-0.02111111111,-0.38541160121576823,0.10144529370825792,-0.01583333333,-0.1542572150254839,0.02428067655060781,-0.01583333333
1.0,0.028656733056062346,0.9471334745600258,0.03166666667,0.028656733056062346,0.9471334745600258,-0.03166666667,0.07124080372056804,1.558693303313392,0.05277777778,0.07124080372056804,1.558693303313392,-0.05277777778,0.15775211481066106,0.5613218373521789,0.02111111111,0.2310766118609877,0.09810072096550249,0.02111111111,0.15194122260061274,0.02559902186776237,0.01583333333,0.3934611921872312,0.058077209732431606,0.01583333333,-0.05440348212348167,0.5397611139555747,-0.02111111111,-0.28660669781437503,0.12879697043453847,-0.02111111111,-0.39216670483445104,0.11033820116469142,-0.01583333333,-0.16478553549148617,0.02267673742879564,-0.01583333333
1.01,0.031150515266854382,0.9470790202076085,0.03166666667,0.031150515266854382,0.9470790202076085,-0.03166666667,0.07126530942386228,1.558805781522615,0.05277777778,0.07126530942386228,1.558805781522615,-0.05277777778,0.15913571982590557,0.5608341751942614,0.02111111111,0.22105384992950705,0.09553291803797681,0.02111111111,0.14045139637733928,0.024649044351118518,0.01583333333,0.38248990539746686,0.05300549947878673,0.01583333333,-0.04761623686055279,0.5390169070938025,-0.02111111111,-0.29130129878822253,0.13417718017239771,-0.02111111111,-0.3976402545664769,0.12040091621428384,-0.01583333333,-0.1751952462938061,0.02087731755213107,-0.01583333333
1.02,0.033484778940593145,0.9472350876379213,0.03166666667,0.033484778940593145,0.9472350876379213,-0.03166666667,0.07145843046663113,1.5590984947877404,0.05277777778,0.07145843046663113,1.5590984947877404,-0.05277777778,0.16042795906081703,0.560588165951595,0.02111111111,0.2106110296090029,0.09345930310729722,0.02111111111,0.12880565392972587,0.0239450267872222,0.01583333333,0.37114972250609746,0.04955910147175329,0.01583333333,-0.039236144871580225,0.5383312181133114,-0.02111111111,-0.2945695574826547,0.14013262659370884,-0.02111111111,-0.40152704025924224,0.13164754289923125,-0.01583333333,-0.185518936910654,0.018832527569535767,-0.01583333333
1.03,0.03532634351458174,0.9475498353236234,0.03166666667,0.03532634351458174,0.9475498353236234,-0.03166666667,0.07191339923165539,1.5594977208279053,0.05277777778,0.07191339923165539,1.5594977208279053,-0.05277777778,0.16213880171481365,0.5608350813745653,0.02111111111,0.19972464853913174,0.09205828468899557,0.02111111111,0.11695833673025098,0.023674279398867813,0.01583333333,0.35943071379214175,0.04804382510760217,0.01583333333,-0.02925479159105012,0.5377085760174756,-0.02111111111,-0.29613440309214184,0.14654738898698344,-0.02111111111,-0.40345006786416604,0.14399755301035766,-0.01583333333,-0.19578529228995367,0.016474733947235337,-0.01583333333
1.04,0.03704777215439317,0.9480573908289743,0.03166666667,0.03704777215439317,0.9480573908289743,-0.03166666667,0.07241654075581369,1.560076898219732,0.05277777778,0.07241654075581369,1.560076898219732,-0.05277777778,0.1628692140753859,0.5609749158875953,0.02111111111,0.1887489506813671,0.09102734644147087,0.02111111111,0.1050980264740648,0.02373184636108247,0.01583333333,0.3476950414895141,0.04682766203595554,0.01583333333,-0.01792987285675036,0.5373241564423668,-0.02111111111,-0.29566755863543387,0.15324110141381042,-0.02111111111,-0.40295311611630236,0.15726113369556483,-0.01583333333,-0.20603171112426039,0.0137038675887807,-0.01583333333
1.05,0.0386577407597794,0.9487274067867358,0.03166666667,0.0386577407597794,0.9487274067867358,-0.03166666667,0.07291495294971477,1.5608101386393671,0.05277777778,0.07291495294971477,1.5608101386393671,-0.05277777778,0.1624425281559732,0.5609188628064867,0.02111111111,0.17773555812771735,0.09022156428859057,0.02111111111,0.09323433945684341,0.0240130192027209,0.01583333333,0.3359770075286235,0.04552407434856179,0.01583333333,-0.005642622185867641,0.5372606788858381,-0.02111111111,-0.2929621522404345,0.15982531634114988,-0.02111111111,-0.3996706606187394,0.17101483333800502,-0.01583333333,-0.21646045808058412,0.010326470094047802,-0.01583333333
1.06,0.04009951308361405,0.9495200319479935,0.03166666667,0.04009951308361405,0.9495200319479935,-0.03166666667,0.07340440840580657,1.5616553202354635,0.05277777778,0.07340440840580657,1.5616553202354635,-0.05277777778,0.16093491218509678,0.5606894166850291,0.02111111111,0.16673075466074472,0.08957200736527049,0.02111111111,0.08144550790046684,0.02439908422722798,0.01583333333,0.3243303520139207,0.04424047772861982,0.01583333333,0.0070324127913198795,0.5375707430267258,-0.02111111111,-0.28794364004533474,0.16573463069558597,-0.02111111111,-0.3933543923407905,0.18453203921706754,-0.01583333333,-0.22723330142500922,0.006233100496040533,-0.01583333333
1.07,0.04132046332870375,0.9503301808830507,0.03166666667,0.04132046332870375,0.9503301808830507,-0.03166666667,0.07384656905601278,1.5625073445092532,0.05277777778,0.07384656905601278,1.5625073445092532,-0.05277777778,0.15853797979405693,0.5602829092670012,0.02111111111,0.15569798649904654,0.08898795937682524,0.02111111111,0.0697278191410404,0.024749495178202095,0.01583333333,0.3127275287739311,0.04313072240667129,0.01583333333,0.019827491430990198,0.5381909638394966,-0.02111111111,-0.28151310910004895,0.17123315058755784,-0.02111111111,-0.38496641558718525,0.19730701685066274,-0.01583333333,-0.2374861534437374,0.003306241918721503,-0.01583333333
1.08,0.04231950077074749,0.9510314802409716,0.03166666667,0.04231950077074749,0.9510314802409716,-0.03166666667,0.07415845678715186,1.5632447666853215,0.05277777778,0.07415845678715186,1.5632447666853215,-0.05277777778,0.15546769872215446,0.5596592257004365,0.02111111111,0.1446116176908163,0.08836848923014845,0.02111111111,0.05807831512425114,0.02492744469435057,0.01583333333,0.30115265233427,0.04229393501346362,0.01583333333,0.03286582967579243,0.5390212774531373,-0.02111111111,-0.27544636925163324,0.17770524535296212,-0.02111111111,-0.37693908597988524,0.20944160297502853,-0.01583333333,-0.24463030115698797,0.004792845698610826,-0.01583333333
1.09,0.04317128691087863,0.9516702563972246,0.03166666667,0.04317128691087863,0.9516702563972246,-0.03166666667,0.07430682555444691,1.5639197198127355,0.05277777778,0.07430682555444691,1.5639197198127355,-0.05277777778,0.15171468411382583,0.5588510366834574,0.02111111111,0.13345074866683146,0.08771572320036569,0.02111111111,0.046466365332468056,0.02494025213686791,0.01583333333,0.28958295621729147,0.041704846752760344,0.01583333333,0.04602961494242298,0.5401320987150742,-0.02111111111,-0.26986718058800924,0.18531792735488567,-0.02111111111,-0.3697679258373865,0.22116457105975695,-0.01583333333,-0.24814177611792226,0.009992110496092749,-0.01583333333
1.1,0.04384738417667344,0.9522988342094946,0.03166666667,0.04384738417667344,0.9522988342094946,-0.03166666667,0.07433020031679291,1.5645811425766185,0.05277777778,0.07433020031679291,1.5645811425766185,-0.05277777778,0.14722765124036463,0.5579237047318296,0.02111111111,0.12219698551946886,0.08706535640461549,0.02111111111,0.03485915294038197,0.024835967247008053,0.01583333333,0.2779939206343218,0.04133485007305815,0.01583333333,0.05923752579845054,0.5415974673351577,-0.02111111111,-0.2643085542805709,0.19373985274690164,-0.02111111111,-0.36305140182684636,0.23251184819466764,-0.01583333333,-0.24829089338422897,0.01753102556602998,-0.01583333333
1.11,0.04426517297995272,0.9529591527638622,0.03166666667,0.04426517297995272,0.9529591527638622,-0.03166666667,0.07429955428358069,1.5652636220917566,0.05277777778,0.07429955428358069,1.5652636220917566,-0.05277777778,0.14200468252705176,0.5569661080567931,0.02111111111,0.11086670981053406,0.0864749208594136,0.02111111111,0.02324486167564766,0.024703784211670632,0.01583333333,0.26638537810793267,0.04111773148633791,0.01583333333,0.07244049250743308,0.543488197101425,-0.02111111111,-0.25817202020970487,0.20244798712619733,-0.02111111111,-0.3561139592121004,0.24330087325766075,-0.01583333333,-0.2455078118337993,0.026153438185948757,-0.01583333333
1.12,0.044436627316258206,0.953682318459819,0.03166666667,0.044436627316258206,0.953682318459819,-0.03166666667,0.07423404915887935,1.5659983650164473,0.05277777778,0.07423404915887935,1.5659983650164473,-0.05277777778,0.13611403670466554,0.5560442692928086,0.02111111111,0.0994621986504135,0.08598593336861099,0.02111111111,0.011593065859010807,0.024625040504771732,0.01583333333,0.2547380456630537,0.04097273735128115,0.01583333333,0.0854927128647919,0.5458377501864189,-0.02111111111,-0.2512354231735941,0.21104776388327345,-0.02111111111,-0.3486494164306459,0.2533611889549881,-0.01583333333,-0.2403284671669694,0.0350648299686096,-0.01583333333
1.13,0.04440563977207497,0.9544964575078666,0.03166666667,0.04440563977207497,0.9544964575078666,-0.03166666667,0.0741447211180088,1.566815340329478,0.05277777778,0.0741447211180088,1.566815340329478,-0.05277777778,0.12955550777382782,0.5551933215964997,0.02111111111,0.08799238999608916,0.08561407043366676,0.02111111111,-9.92150128118624e-05,0.02462759042415682,0.01583333333,0.24305322502067384,0.0408639478314074,0.01583333333,0.09819289125913049,0.5486431574957118,-0.02111111111,-0.2433521729024079,0.21906260506951197,-0.02111111111,-0.3404947687246307,0.2622630907258835,-0.01583333333,-0.2328902077419109,0.04361271489311716,-0.01583333333
