time,pelvis_tx,pelvis_ty,pelvis_tilt,q_hip_r,q_knee_r,q_ankle_r,q_hip_l,q_knee_l,q_ankle_l
3.13,0.0188727244946215,0.0457536436059308,-0.0019955771065872,0.0592514090403951,-0.2380737859619911,0.1193858453208945,0.2932471934585557,-1.0769698609422025,-0.1058098495238464
3.14,0.018090343456045,0.0468780865096906,-0.0026722817507748,0.0421284612802972,-0.2257479547514572,0.1187764991507836,0.3062822803043042,-1.0481093014905538,-0.0845716892843946
3.15,0.0172571375139251,0.0478471375261409,-0.0033909584000743,0.0248062755101765,-0.2128668674116702,0.1179082298752364,0.3180771066288995,-1.0142411923816417,-0.0652575528393626
3.16,0.016299648219848,0.0486444891667692,-0.0043754020903069,0.0081317163903578,-0.2004490213134775,0.1168838626256539,0.3287562684469812,-0.9749495670119676,-0.0491750399351276
3.17,0.0150822747947338,0.0492403449306554,-0.0059948678541761,-0.0063791651066553,-0.1904604318109625,0.1162617657185803,0.3390920980964643,-0.9314248507183156,-0.0335594906458751
3.18,0.0135657069117751,0.0496288433449546,-0.0083777146050298,-0.018267732842292,-0.1834843685800582,0.116334674482147,0.3492270879168091,-0.8836390614842213,-0.0212432107068699
3.19,0.0117232145458559,0.0497894510884606,-0.0116127342304613,-0.0272779537625273,-0.1798173733837441,0.1174579772918416,0.3596494045114371,-0.8332249702746913,-0.0098142123551606
3.2,0.0097373311896462,0.0497385020044328,-0.0152741222740487,-0.0351666542315467,-0.1772894654703131,0.1191800902266533,0.3690223919773671,-0.7786613209213866,-0.0013756882221256
3.21,0.0079179675221392,0.0494994332313455,-0.0186162216929785,-0.0451632929564155,-0.171668150797252,0.1204471379706161,0.3754353794351361,-0.7184395240173177,0.0040499760262923
3.22,0.00617147192891,0.0490661304350504,-0.021899099738068,-0.0560595707294621,-0.1646068917543368,0.1216552878443526,0.3794600629217128,-0.653495537872293,0.0085303533820676
3.23,0.0043585366319672,0.0484579820415606,-0.0255131938638968,-0.0660147035252035,-0.1586136034977383,0.1232865012573298,0.3812450822871844,-0.5822706207418995,0.0072504894601312
3.24,0.0024883345547973,0.0476676887528561,-0.0294347555981154,-0.0748907059663647,-0.1540399101693379,0.1255274170055535,0.3814256529491955,-0.5069205080476886,-8.546971715952928e-05
3.25,0.0006692008082667,0.0466953703570987,-0.033386941892983,-0.0831177533280981,-0.1508272783666442,0.1284682545872352,0.3798334421578296,-0.4293662450503294,-0.0073194495205365
3.26,-0.0009875574501669,0.0455535344979568,-0.0370687940708948,-0.09108718171242,-0.1490024246030442,0.132042348007852,0.3763931167427194,-0.3518733052067273,-0.0114134817865409
3.27,-0.002422251264267,0.0442681307608112,-0.0403004667517096,-0.0988944981366735,-0.1488266507026951,0.1361259044484951,0.3714944386882601,-0.2769640012938613,-0.0143276969831281
3.28,-0.0035740913851615,0.0428675714940623,-0.0428906088589801,-0.1067016732875692,-0.1504455625191597,0.1405431046439831,0.3657967636925117,-0.208261752436568,-0.0133896444302518
3.29,-0.0043948452065438,0.0413902434089619,-0.0446841186261715,-0.1146373376570263,-0.1539553165169064,0.1450178538415584,0.3598469382074427,-0.1486975106157189,-0.0072703977116039
3.3000000000000003,-0.0048320972644714,0.0398792943255912,-0.0455293225729541,-0.1228856133229253,-0.159333270093818,0.149163736752386,0.3538268798945249,-0.100170534318201,0.0049981873277127
3.31,-0.0048702887597918,0.0383836310245493,-0.0453793844707114,-0.1314777727095634,-0.1665514517039034,0.1525576119123153,0.347845311956775,-0.0632627558187205,0.0164562018951338
3.3200000000000003,-0.0045502483778465,0.0369399198765543,-0.0443471209272713,-0.140069920981396,-0.1759279036865956,0.154980040403459,0.3424962453780866,-0.0391043403678291,0.0242052226375467
3.33,-0.0039511886505874,0.0355753839593379,-0.0426577441596826,-0.1481176642692518,-0.1878707922846696,0.1562771028681176,0.338603799930457,-0.0285962634068694,0.0249334960108177
3.34,-0.0031281447620755,0.0343070581520017,-0.0404939939225097,-0.1552640650308654,-0.2025415177171875,0.1562310007500187,0.3365719780272822,-0.0315767433024469,0.0161975784093478
3.35,-0.0021071123553352,0.0331401969994755,-0.0379819388168677,-0.1612824053251479,-0.2200309257259876,0.1546479986440433,0.3363323666226648,-0.0469545920591457,-0.0013909204013544
3.36,-0.0008277355186434,0.0320762398719834,-0.0350436622787797,-0.1663726219245734,-0.2401484962570361,0.1511771075295091,0.3365418183224194,-0.0710844945496167,-0.0250199915467609
3.37,0.0008272690343153,0.0311287288993895,-0.031499079454716,-0.17089992657023,-0.2626312716706565,0.1453219072870201,0.3340130189337451,-0.0950312608475077,-0.0480080503203694
3.38,0.0028199868622798,0.0303220900088258,-0.0274742375598984,-0.1743869430634216,-0.287932144238296,0.1367290599118481,0.328359179810991,-0.115461211836881,-0.0670819865083671
3.39,0.0050476376696583,0.0296830647616577,-0.0231713551673819,-0.1760800853599346,-0.3167429518048893,0.1249779651471163,0.3213036015334159,-0.1350208364537453,-0.0811994910923533
3.4,0.0073778499888316,0.0292328134108232,-0.0188763656134394,-0.175004013624034,-0.349915710803883,0.1094886187829023,0.3145532380064671,-0.1566805369730556,-0.0854213427454661
3.41,0.0097524096516262,0.0289976804334114,-0.0147106999289719,-0.1705657651921682,-0.3878851985663165,0.0892168566114623,0.3079586027122549,-0.1796691839400437,-0.0805498535196646
3.42,0.0118705346609403,0.0289643062626854,-0.0113980074417987,-0.1610278894231553,-0.4316270825593691,0.0631601413382648,0.3038839598601554,-0.2065130936616253,-0.0656385612367022
3.43,0.0136228515462968,0.0291280823011534,-0.009124566900112,-0.1458801895213281,-0.4809298424725513,0.0295326672266159,0.3024941892525737,-0.2366586560502443,-0.0428427659585314
3.44,0.0152882153504721,0.029504102334321,-0.0070820606078379,-0.1269804262471567,-0.5334270027180346,-0.0141995587795477,0.2995309425385251,-0.2633585748416259,-0.0201562993232769
3.45,0.0169455722323304,0.0300717097582307,-0.0049911683764266,-0.1056048415192511,-0.5863894391220149,-0.0705231115591051,0.2934439436666908,-0.2840881774913569,-0.0006643159786039
3.46,0.0184770022518098,0.0307882895536386,-0.0031006925154862,-0.0824307669383306,-0.6368872780593595,-0.14156769911398,0.2852031751023443,-0.2997511876538209,0.0153158671034511
3.47,0.0198212843853693,0.031607481061467,-0.001519810371317,-0.0583452788962449,-0.6822933288008525,-0.2285922568864983,0.2752856927971143,-0.310964066969709,0.0289857529179979
3.48,0.0208816648659109,0.0323286282762958,-0.0002974653826793,-0.0326870119469673,-0.7300859267250515,-0.2948989421778027,0.2648952318407129,-0.3198633172537272,0.0423262893315259
3.49,0.0217604982266673,0.0329636221619675,0.0008629872776229,-0.0061195504604811,-0.7813808110906805,-0.3322032474462068,0.253429789317537,-0.3261789057589597,0.0560391233016616
3.5,0.0224542812008997,0.0335592639802945,0.0019430955202099,0.0211089439670213,-0.8351406874123907,-0.3456320995638844,0.2411297741236113,-0.3302877204658493,0.0693415297143938
3.51,0.0229122558115125,0.0341825277869596,0.0027375860669269,0.049277783450011,-0.8887628060987457,-0.3449793071892348,0.2277857750273813,-0.3313497876038397,0.0821488871883273
3.52,0.023130261446712,0.0348643905779797,0.003198072114518,0.0782024974517401,-0.9409464289443245,-0.3356796024186053,0.2138095198875193,-0.3300509554090742,0.0937531334418605
3.53,0.0231642394186073,0.0356352485720301,0.003416206386201,0.1072577324039756,-0.9898878789858264,-0.3213474325961703,0.1989257116813703,-0.3261831283789334,0.1040895494514515
3.54,0.0230246296771423,0.0365141686935583,0.0033664945801582,0.1360271820222815,-1.0338039101091296,-0.3040521392203346,0.1833032040896243,-0.3199603184233296,0.1126527054234256
3.5500000000000003,0.0227871190274145,0.0375096449685912,0.003185696254662,0.1637066090218591,-1.071221683546741,-0.2804102652060948,0.1664644215070018,-0.3108798497415508,0.1195781372722037
3.56,0.0224712426027753,0.0386375338814969,0.0028759108128643,0.1895472735097036,-1.099102915368742,-0.2561541822274841,0.1486582927823389,-0.2993533381013304,0.1241168442074715
3.5700000000000003,0.0220532780131299,0.0398784832623687,0.0023718391746035,0.2132218674009293,-1.1164179514310506,-0.2290937812905502,0.1306276288326401,-0.2864928133654256,0.1256495933485217
3.58,0.0215123431432559,0.0411968026022376,0.0016647319114552,0.2347778178089401,-1.1232760075779362,-0.2003731698923523,0.1130268506209982,-0.273437478462689,0.1242335391512872
3.59,0.0208350712283082,0.0425495036342357,0.0007554765275166,0.2542391687948396,-1.1198497966851948,-0.1719194124201164,0.0964371054525571,-0.2615204700856811,0.1217982475759303
3.6,0.0200768262025602,0.043892038019414,-0.0002133107664982,0.2715804076839359,-1.1071684696554986,-0.1446335467666992,0.0803611370544819,-0.2504588388122395,0.1203133509856364
3.61,0.019261412897091,0.0451771685355897,-0.0011915080770809,0.2870433080244398,-1.0866618238451906,-0.1191178836430429,0.0644323388469547,-0.239668168242968,0.1195147782400436
3.62,0.0183913758128794,0.0463613186468543,-0.0021905679658552,0.3009002213671556,-1.0595782286280069,-0.0954926799533827,0.0485088920463429,-0.2288021865014436,0.1188872663896523
3.63,0.0174205219543251,0.0474041059324186,-0.0033466060859379,0.3136077153717225,-1.0270552996012,-0.0739378341196742,0.0330386221561547,-0.2183287068464641,0.1182878848241054
3.64,0.0163490210038152,0.0482775442897057,-0.0046838439721926,0.3252946236892813,-0.9897423222964796,-0.0550682379502525,0.0179783741261393,-0.2081103359696582,0.1176756247272261
3.65,0.0151334389869685,0.0489576329121736,-0.0063405604101609,0.3362232838406076,-0.9482633589086554,-0.0377861534364212,0.0038181556593126,-0.1987388884248084,0.1172317306752115
3.66,0.0137889428645323,0.0494342990942653,-0.0083071826819916,0.3462958637427387,-0.9026532236040422,-0.0235935300125975,-0.0095938784503727,-0.1899716300581864,0.1169799789904882
3.67,0.0123170808371955,0.049699101779111,-0.0106067205642419,0.3555744272335729,-0.8533103074562713,-0.0133440795082727,-0.0222653108607604,-0.1817622845813414,0.1170140819347173
3.68,0.0106955966380955,0.0497478483910342,-0.0133275986249478,0.3640775788859108,-0.8005057420974134,-0.0048384494157839,-0.0338208572599097,-0.174651319387124,0.1175698474988405
3.69,0.0089603166385872,0.0495868907923205,-0.0164129106230572,0.3714775235854492,-0.7440513393742679,0.002509047927407,-0.0445247670733307,-0.1683105005383989,0.1186078146758422
3.7,0.0071578549938593,0.0492323732449638,-0.0197808926563846,0.3771592117684184,-0.682925093119642,0.0078828209351238,-0.0546587178119447,-0.1624351120855804,0.1199990174778785
3.71,0.0053077647474829,0.0487032611776117,-0.0234152491529472,0.3805813217914408,-0.6157550145889715,0.0080089254623906,-0.0641389797399972,-0.1572366246290415,0.1217187157049761
3.72,0.0034244962233259,0.0480042299442121,-0.027308597375897,0.3815577021594519,-0.5422826956652225,0.0032319798126615,-0.072814451208277,-0.1530497809758997,0.1238671398960617
3.73,0.0015097592898339,0.0471305365996802,-0.0314644683952987,0.3806686947316464,-0.4642323510532962,-0.006617709956458,-0.0805171117099261,-0.1502296214694672,0.1266669654562731
3.74,-0.000353701450066,0.0460759426902654,-0.0356512043649784,0.3785128173861186,-0.385579010804635,-0.0146832714106473,-0.0875206785507037,-0.148868984907699,0.1302213039908814
3.75,-0.0020602063980715,0.0448563683884511,-0.0395616947506831,0.375447005204669,-0.3098438723428484,-0.0190577399574945,-0.0942186782885239,-0.1490031785509492,0.1344460211256931
3.76,-0.0034200081948756,0.0435008227814786,-0.0426873043508097,0.3707084139415711,-0.2389397935390689,-0.0124694043460451,-0.1014810823011194,-0.150258688731779,0.1389639334400295
3.77,-0.004346439132274,0.0420602121589874,-0.0447654438685441,0.3640930920909213,-0.1737131510606528,-0.0055190515831583,-0.1095799768940053,-0.1527087534055984,0.1433706296605611
3.78,-0.0048921287733531,0.0405708049276255,-0.0458991121042382,0.3571113632240947,-0.1181443129023063,0.0013108305188214,-0.1180671112086644,-0.1568953164724509,0.1475597039570853
3.79,-0.0050784599599099,0.0390701615981482,-0.046134103585173,0.3506747466846719,-0.0750772094782525,0.011637608506365,-0.126723079671954,-0.1630501508770428,0.1512673895162995
3.8,-0.0049132699716736,0.0376025925815975,-0.0454884491008079,0.3451062290655575,-0.0454571162638355,0.0213434257910989,-0.135384270703084,-0.1713582689033843,0.1541612333335697
3.81,-0.0044269374389535,0.0362048351344252,-0.0440581905337654,0.340802815113727,-0.0299837812573367,0.0261971439462755,-0.1436966866830981,-0.1822146098032071,0.1560066895712325
3.82,-0.0036822092513542,0.0348989775634047,-0.0420401126967632,0.3382051328178392,-0.0285036921390406,0.0231042278749161,-0.1512608399792981,-0.1958105851137735,0.1565853620512921
3.83,-0.0027129885049856,0.0336965616023613,-0.0395743705548667,0.3372854066822758,-0.0397402656640647,0.009351561561541,-0.1578557738799002,-0.2121712739307535,0.1556555768718795
3.84,-0.0014712575484851,0.0326114780948448,-0.0366246175935712,0.3370153765602712,-0.0608045223864023,-0.0136167677827191,-0.1635160886354072,-0.2312646017795394,0.1529643667974309
